record_id,intersection_id,intersection_name,zone,timestamp_utc,date,is_peak_hour,vehicle_type,vehicle_count_total
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 09:13:00,2023-01-03,True,truck,16
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 06:42:00,2023-01-06,False,bus,5
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 11:58:00,2023-01-07,False,truck,11
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 18:21:00,2023-01-06,True,car,15
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 01:14:00,2023-01-03,False,bicycle,9
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-07 12:48:00,2023-01-07,False,car,10
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 12:58:00,2023-01-02,False,car,7
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 22:05:00,2023-01-06,False,bicycle,13
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-05 23:27:00,2023-01-05,False,2w,9
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-06 10:43:00,2023-01-06,True,bus,23
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 10:02:00,2023-01-03,True,pedestrian,25
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 01:03:00,2023-01-02,False,2w,10
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 00:38:00,2023-01-07,False,car,6
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 15:31:00,2023-01-04,False,bicycle,7
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-02 22:34:00,2023-01-02,False,bicycle,5
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 04:14:00,2023-01-05,False,bicycle,6
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 10:20:00,2023-01-06,True,bus,23
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-07 18:08:00,2023-01-07,True,bus,25
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 17:55:00,2023-01-01,True,2w,17
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 15:25:00,2023-01-05,False,2w,8
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-02 16:28:00,2023-01-02,False,bicycle,5
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-02 09:24:00,2023-01-02,True,car,17
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 10:11:00,2023-01-01,True,2w,14
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 02:25:00,2023-01-02,False,truck,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 18:32:00,2023-01-05,True,truck,13
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 20:28:00,2023-01-04,False,bicycle,7
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 00:41:00,2023-01-02,False,pedestrian,12
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 20:07:00,2023-01-03,False,2w,9
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 09:26:00,2023-01-02,True,bus,23
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-01 13:54:00,2023-01-01,False,truck,4
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 14:06:00,2023-01-04,False,truck,4
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 21:45:00,2023-01-02,False,bicycle,6
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 16:32:00,2023-01-07,False,bus,4
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 03:33:00,2023-01-02,False,2w,10
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 21:53:00,2023-01-06,False,bus,10
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 11:55:00,2023-01-06,False,2w,9
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-01 08:33:00,2023-01-01,True,truck,22
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 02:10:00,2023-01-02,False,truck,15
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 01:51:00,2023-01-06,False,2w,9
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-03 12:23:00,2023-01-03,False,2w,9
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-03 22:46:00,2023-01-03,False,bicycle,9
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 18:57:00,2023-01-07,True,truck,15
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 18:04:00,2023-01-05,True,car,24
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-08 03:35:00,2023-01-08,False,truck,2
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-08 03:46:00,2023-01-08,False,bus,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 02:26:00,2023-01-04,False,pedestrian,7
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 16:45:00,2023-01-01,False,2w,7
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 20:15:00,2023-01-07,False,pedestrian,10
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 06:36:00,2023-01-02,False,truck,9
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 05:57:00,2023-01-03,False,bus,12
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-07 06:57:00,2023-01-07,False,truck,5
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-04 04:10:00,2023-01-04,False,truck,6
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 13:26:00,2023-01-02,False,car,8
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-03 19:36:00,2023-01-03,True,pedestrian,23
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-02 06:39:00,2023-01-02,False,car,9
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 08:31:00,2023-01-07,True,2w,11
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 05:35:00,2023-01-04,False,2w,8
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 11:35:00,2023-01-02,False,2w,4
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 15:18:00,2023-01-07,False,bicycle,9
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-01 23:15:00,2023-01-01,False,pedestrian,11
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 21:29:00,2023-01-05,False,bus,6
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 16:09:00,2023-01-01,False,2w,6
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 08:32:00,2023-01-02,True,pedestrian,19
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 16:07:00,2023-01-05,False,truck,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 22:22:00,2023-01-07,False,2w,6
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 19:37:00,2023-01-06,True,2w,18
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 14:56:00,2023-01-01,False,bus,9
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 07:25:00,2023-01-06,False,truck,8
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 10:18:00,2023-01-05,True,truck,16
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 18:43:00,2023-01-05,True,bus,17
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 10:10:00,2023-01-06,True,bus,21
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 19:48:00,2023-01-01,True,bus,24
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 16:10:00,2023-01-07,False,car,11
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 22:07:00,2023-01-07,False,bus,7
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 22:17:00,2023-01-02,False,car,11
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 21:30:00,2023-01-02,False,bicycle,11
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 05:38:00,2023-01-03,False,pedestrian,10
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 17:59:00,2023-01-02,True,truck,16
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 22:47:00,2023-01-07,False,car,12
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 06:27:00,2023-01-04,False,bus,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 05:39:00,2023-01-07,False,pedestrian,5
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 16:02:00,2023-01-06,False,truck,14
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-06 09:25:00,2023-01-06,True,bus,13
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 04:23:00,2023-01-07,False,2w,9
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-01 22:36:00,2023-01-01,False,2w,9
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-02 11:28:00,2023-01-02,False,pedestrian,4
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 02:04:00,2023-01-02,False,truck,9
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 23:56:00,2023-01-01,False,truck,4
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 14:00:00,2023-01-05,False,bicycle,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-06 09:53:00,2023-01-06,True,pedestrian,27
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 09:04:00,2023-01-02,True,pedestrian,21
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-06 03:26:00,2023-01-06,False,bus,12
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 02:33:00,2023-01-05,False,2w,9
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 07:57:00,2023-01-02,False,2w,4
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 03:36:00,2023-01-04,False,bus,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 00:19:00,2023-01-02,False,car,2
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 03:55:00,2023-01-06,False,pedestrian,3
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-02 17:31:00,2023-01-02,True,car,24
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-02 15:22:00,2023-01-02,False,truck,7
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 20:02:00,2023-01-01,False,bicycle,11
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 06:01:00,2023-01-05,False,bicycle,5
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 00:15:00,2023-01-03,False,bus,4
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 05:36:00,2023-01-05,False,truck,6
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 10:04:00,2023-01-04,True,bus,24
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 15:10:00,2023-01-07,False,bicycle,7
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-08 04:17:00,2023-01-08,False,car,9
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 08:37:00,2023-01-04,True,truck,17
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 07:40:00,2023-01-01,False,bus,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 01:00:00,2023-01-02,False,pedestrian,14
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 07:03:00,2023-01-02,False,bus,9
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-06 00:38:00,2023-01-06,False,truck,5
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 11:02:00,2023-01-05,False,pedestrian,9
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 16:59:00,2023-01-07,False,car,5
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 00:29:00,2023-01-03,False,bicycle,3
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 04:16:00,2023-01-02,False,2w,13
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 18:37:00,2023-01-06,True,2w,18
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 08:35:00,2023-01-04,True,pedestrian,20
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-05 04:15:00,2023-01-05,False,car,8
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-07 23:57:00,2023-01-07,False,bicycle,9
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 18:24:00,2023-01-01,True,2w,26
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 08:05:00,2023-01-01,True,truck,21
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 19:28:00,2023-01-02,True,truck,16
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 14:45:00,2023-01-02,False,2w,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 05:58:00,2023-01-03,False,2w,11
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-06 22:36:00,2023-01-06,False,pedestrian,10
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-02 01:40:00,2023-01-02,False,pedestrian,10
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 05:07:00,2023-01-06,False,2w,10
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 19:29:00,2023-01-04,True,2w,17
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 00:03:00,2023-01-06,False,car,6
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 11:41:00,2023-01-01,False,bus,6
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 08:48:00,2023-01-05,True,2w,22
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-04 00:26:00,2023-01-04,False,bicycle,6
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 05:04:00,2023-01-07,False,2w,5
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 02:42:00,2023-01-05,False,truck,7
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 02:51:00,2023-01-02,False,pedestrian,7
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-07 06:53:00,2023-01-07,False,bus,10
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 05:52:00,2023-01-05,False,bus,10
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 21:59:00,2023-01-02,False,bus,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 02:29:00,2023-01-08,False,pedestrian,4
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 06:22:00,2023-01-03,False,2w,4
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 16:08:00,2023-01-07,False,truck,4
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-02 23:13:00,2023-01-02,False,car,9
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 06:45:00,2023-01-06,False,truck,7
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-05 06:06:00,2023-01-05,False,car,11
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 12:05:00,2023-01-06,False,car,8
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 10:41:00,2023-01-05,True,car,24
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-08 00:13:00,2023-01-08,False,2w,10
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-07 20:28:00,2023-01-07,False,pedestrian,10
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 08:48:00,2023-01-06,True,bus,13
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-08 03:12:00,2023-01-08,False,bicycle,5
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-01 22:53:00,2023-01-01,False,car,6
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-02 05:01:00,2023-01-02,False,pedestrian,10
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 16:41:00,2023-01-01,False,pedestrian,5
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-06 05:59:00,2023-01-06,False,bicycle,4
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 09:22:00,2023-01-05,True,truck,17
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 21:37:00,2023-01-05,False,pedestrian,9
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 01:22:00,2023-01-05,False,truck,10
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-07 14:21:00,2023-01-07,False,truck,5
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 02:34:00,2023-01-08,False,truck,11
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 21:07:00,2023-01-07,False,truck,5
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 17:01:00,2023-01-05,True,pedestrian,22
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-04 18:32:00,2023-01-04,True,2w,20
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 16:53:00,2023-01-02,False,car,8
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 00:51:00,2023-01-07,False,car,8
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 18:20:00,2023-01-04,True,bus,31
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 18:47:00,2023-01-06,True,bus,21
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 00:18:00,2023-01-03,False,truck,13
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-07 00:37:00,2023-01-07,False,pedestrian,9
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 01:57:00,2023-01-05,False,bus,5
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 00:07:00,2023-01-03,False,bus,5
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 05:30:00,2023-01-06,False,2w,7
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-03 22:51:00,2023-01-03,False,bicycle,13
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 08:35:00,2023-01-06,True,pedestrian,13
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-04 18:30:00,2023-01-04,True,bus,16
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-07 17:45:00,2023-01-07,True,2w,8
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 14:16:00,2023-01-05,False,bicycle,14
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 02:15:00,2023-01-03,False,bicycle,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 02:16:00,2023-01-04,False,pedestrian,7
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 11:21:00,2023-01-05,False,car,8
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 11:50:00,2023-01-04,False,bus,2
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-06 08:41:00,2023-01-06,True,bus,19
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 07:02:00,2023-01-02,False,2w,5
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-01 13:16:00,2023-01-01,False,car,3
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 23:04:00,2023-01-06,False,bus,14
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 04:17:00,2023-01-02,False,bus,9
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 21:01:00,2023-01-04,False,pedestrian,8
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 21:52:00,2023-01-02,False,car,15
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 15:00:00,2023-01-06,False,pedestrian,10
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 08:29:00,2023-01-06,True,car,25
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 11:11:00,2023-01-01,False,bus,12
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 11:51:00,2023-01-07,False,bicycle,7
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 12:21:00,2023-01-02,False,bus,9
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 15:16:00,2023-01-02,False,bus,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 10:49:00,2023-01-06,True,car,23
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-08 00:56:00,2023-01-08,False,car,6
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 21:12:00,2023-01-02,False,2w,9
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 06:20:00,2023-01-05,False,bicycle,7
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 09:08:00,2023-01-03,True,pedestrian,19
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 00:28:00,2023-01-02,False,bicycle,7
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 16:37:00,2023-01-05,False,car,7
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 11:56:00,2023-01-05,False,pedestrian,5
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 07:30:00,2023-01-05,False,truck,10
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 10:18:00,2023-01-02,True,truck,16
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 18:06:00,2023-01-01,True,pedestrian,23
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 05:48:00,2023-01-03,False,pedestrian,6
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 07:46:00,2023-01-03,False,car,5
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 16:05:00,2023-01-01,False,bus,8
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 12:28:00,2023-01-03,False,truck,9
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-07 02:44:00,2023-01-07,False,bicycle,4
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 03:10:00,2023-01-04,False,pedestrian,13
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 12:07:00,2023-01-04,False,car,8
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 08:36:00,2023-01-04,True,truck,27
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-05 19:13:00,2023-01-05,True,2w,24
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-03 09:00:00,2023-01-03,True,2w,22
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 03:47:00,2023-01-07,False,car,9
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-02 03:33:00,2023-01-02,False,bicycle,6
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 10:57:00,2023-01-07,True,truck,19
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 03:51:00,2023-01-02,False,pedestrian,4
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-04 17:41:00,2023-01-04,True,pedestrian,22
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 03:30:00,2023-01-03,False,truck,8
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 17:33:00,2023-01-01,True,pedestrian,18
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 08:58:00,2023-01-04,True,car,24
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 09:12:00,2023-01-05,True,bus,18
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 20:59:00,2023-01-02,False,pedestrian,12
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 15:30:00,2023-01-01,False,car,7
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 10:01:00,2023-01-05,True,2w,15
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 03:13:00,2023-01-08,False,pedestrian,5
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 11:17:00,2023-01-05,False,2w,5
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 18:43:00,2023-01-07,True,pedestrian,20
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 18:41:00,2023-01-05,True,truck,16
