delay_id,route_id,bus_id,intersection_id,stop_id,scheduled_arrival_ts,actual_arrival_ts,delay_minutes,delay_reason,date
DLY_00197,RT_103,BUS_1056,INT_009,STOP_28,2023-01-04 20:19:00,2023-01-04 20:24:27,5.46,traffic,2023-01-04
DLY_00198,RT_105,BUS_1035,INT_007,STOP_16,2023-01-06 06:45:00,2023-01-06 06:50:10,5.17,traffic,2023-01-06
DLY_00199,RT_102,BUS_1039,INT_003,STOP_12,2023-01-07 00:32:00,2023-01-07 00:33:34,1.57,other,2023-01-07
DLY_00200,RT_101,BUS_1047,INT_006,STOP_15,2023-01-01 16:16:00,2023-01-01 16:22:04,6.07,weather,2023-01-01
DLY_00201,RT_110,BUS_1076,INT_004,STOP_3,2023-01-02 06:39:00,2023-01-02 06:45:40,6.68,other,2023-01-02
DLY_00202,RT_109,BUS_1094,INT_006,STOP_15,2023-01-07 20:28:00,2023-01-07 20:36:14,8.25,traffic,2023-01-07
DLY_00203,RT_104,BUS_1041,INT_006,STOP_15,2023-01-07 18:06:00,2023-01-07 18:14:09,8.16,other,2023-01-07
DLY_00204,RT_101,BUS_1057,INT_008,STOP_17,2023-01-02 23:11:00,2023-01-02 23:11:52,0.87,traffic,2023-01-02
DLY_00205,RT_102,BUS_1064,INT_007,STOP_26,2023-01-05 03:46:00,2023-01-05 03:48:11,2.19,breakdown,2023-01-05
DLY_00206,RT_108,BUS_1056,INT_003,STOP_2,2023-01-04 01:39:00,2023-01-04 01:45:32,6.55,breakdown,2023-01-04
DLY_00207,RT_105,BUS_1049,INT_003,STOP_12,2023-01-05 11:48:00,2023-01-05 11:54:32,6.54,other,2023-01-05
DLY_00208,RT_110,BUS_1006,INT_006,STOP_25,2023-01-05 02:23:00,2023-01-05 02:29:32,6.55,weather,2023-01-05
DLY_00209,RT_102,BUS_1071,INT_004,STOP_3,2023-01-05 00:01:00,2023-01-05 00:17:33,16.56,other,2023-01-05
DLY_00210,RT_110,BUS_1019,INT_001,STOP_10,2023-01-04 02:48:00,2023-01-04 02:54:42,6.71,weather,2023-01-04
DLY_00211,RT_103,BUS_1044,INT_004,STOP_3,2023-01-07 21:07:00,2023-01-07 21:15:24,8.41,weather,2023-01-07
DLY_00212,RT_103,BUS_1076,INT_002,STOP_21,2023-01-05 17:01:00,2023-01-05 17:08:51,7.86,traffic,2023-01-05
DLY_00213,RT_107,BUS_1082,INT_001,STOP_10,2023-01-07 14:37:00,2023-01-07 14:43:57,6.95,weather,2023-01-07
DLY_00214,RT_109,BUS_1011,INT_008,STOP_27,2023-01-02 16:53:00,2023-01-02 16:57:03,4.05,other,2023-01-02
DLY_00215,RT_101,BUS_1046,INT_008,STOP_17,2023-01-05 08:48:00,2023-01-05 08:55:16,7.28,weather,2023-01-05
DLY_00216,RT_106,BUS_1098,INT_007,STOP_6,2023-01-03 16:29:00,2023-01-03 16:31:40,2.68,other,2023-01-03
DLY_00217,RT_103,BUS_1019,INT_008,STOP_7,2023-01-03 19:51:00,2023-01-03 19:55:17,4.29,traffic,2023-01-03
DLY_00218,RT_109,BUS_1098,INT_001,STOP_10,2023-01-02 09:37:00,2023-01-02 09:40:32,3.54,traffic,2023-01-02
DLY_00219,RT_110,BUS_1016,INT_003,STOP_22,2023-01-05 01:57:00,2023-01-05 02:02:14,5.25,other,2023-01-05
DLY_00220,RT_103,BUS_1088,INT_006,STOP_5,2023-01-03 02:18:00,2023-01-03 02:29:56,11.94,breakdown,2023-01-03
DLY_00221,RT_101,BUS_1052,INT_005,STOP_24,2023-01-06 05:30:00,2023-01-06 05:30:00,0.0,weather,2023-01-06
DLY_00222,RT_108,BUS_1078,INT_003,STOP_22,2023-01-03 22:51:00,2023-01-03 22:58:03,7.06,weather,2023-01-03
DLY_00223,RT_104,BUS_1068,INT_006,STOP_25,2023-01-06 08:35:00,2023-01-06 08:35:09,0.16,breakdown,2023-01-06
DLY_00224,RT_104,BUS_1047,INT_001,STOP_10,2023-01-06 14:04:00,2023-01-06 14:07:35,3.58,other,2023-01-06
DLY_00225,RT_107,BUS_1064,INT_006,STOP_15,2023-01-04 10:56:00,2023-01-04 11:04:16,8.27,other,2023-01-04
DLY_00226,RT_110,BUS_1017,INT_007,STOP_6,2023-01-03 12:31:00,2023-01-03 12:36:11,5.19,weather,2023-01-03
DLY_00227,RT_106,BUS_1070,INT_003,STOP_2,2023-01-06 17:13:00,2023-01-06 17:14:46,1.77,traffic,2023-01-06
DLY_00228,RT_102,BUS_1036,INT_004,STOP_23,2023-01-07 02:52:00,2023-01-07 02:54:51,2.85,traffic,2023-01-07
DLY_00229,RT_105,BUS_1057,INT_006,STOP_25,2023-01-03 01:46:00,2023-01-03 01:53:02,7.04,breakdown,2023-01-03
DLY_00230,RT_102,BUS_1028,INT_008,STOP_27,2023-01-06 05:27:00,2023-01-06 05:29:48,2.81,other,2023-01-06
DLY_00231,RT_101,BUS_1053,INT_010,STOP_29,2023-01-05 05:27:00,2023-01-05 05:32:38,5.65,traffic,2023-01-05
DLY_00232,RT_106,BUS_1030,INT_004,STOP_13,2023-01-06 23:04:00,2023-01-06 23:09:08,5.14,other,2023-01-06
DLY_00233,RT_104,BUS_1003,INT_004,STOP_3,2023-01-05 12:22:00,2023-01-05 12:25:02,3.05,weather,2023-01-05
DLY_00234,RT_106,BUS_1018,INT_001,STOP_30,2023-01-02 09:03:00,2023-01-02 09:14:25,11.43,breakdown,2023-01-02
DLY_00235,RT_108,BUS_1089,INT_003,STOP_2,2023-01-04 12:20:00,2023-01-04 12:26:54,6.9,breakdown,2023-01-04
DLY_00236,RT_108,BUS_1078,INT_006,STOP_25,2023-01-06 14:05:00,2023-01-06 14:05:00,0.0,traffic,2023-01-06
DLY_00237,RT_101,BUS_1032,INT_010,STOP_29,2023-01-02 03:38:00,2023-01-02 03:43:33,5.56,breakdown,2023-01-02
DLY_00238,RT_109,BUS_1093,INT_008,STOP_27,2023-01-02 22:49:00,2023-01-02 22:52:00,3.01,other,2023-01-02
DLY_00239,RT_104,BUS_1038,INT_005,STOP_4,2023-01-04 12:40:00,2023-01-04 12:47:33,7.56,traffic,2023-01-04
DLY_00240,RT_107,BUS_1081,INT_003,STOP_2,2023-01-03 23:06:00,2023-01-03 23:08:37,2.62,other,2023-01-03
DLY_00241,RT_108,BUS_1076,INT_004,STOP_3,2023-01-02 12:16:00,2023-01-02 12:20:39,4.66,traffic,2023-01-02
DLY_00242,RT_110,BUS_1030,INT_002,STOP_21,2023-01-07 02:43:00,2023-01-07 02:49:30,6.51,breakdown,2023-01-07
DLY_00243,RT_101,BUS_1078,INT_001,STOP_10,2023-01-06 03:12:00,2023-01-06 03:19:35,7.6,weather,2023-01-06
DLY_00244,RT_107,BUS_1023,INT_009,STOP_8,2023-01-07 17:49:00,2023-01-07 17:50:23,1.4,traffic,2023-01-07
DLY_00245,RT_102,BUS_1067,INT_008,STOP_17,2023-01-05 08:28:00,2023-01-05 08:31:59,4.0,traffic,2023-01-05
DLY_00246,RT_101,BUS_1081,INT_004,STOP_13,2023-01-06 14:22:00,2023-01-06 14:25:34,3.58,other,2023-01-06
DLY_00247,RT_101,BUS_1045,INT_003,STOP_12,2023-01-04 03:15:00,2023-01-04 03:18:02,3.04,traffic,2023-01-04
DLY_00248,RT_102,BUS_1098,INT_003,STOP_12,2023-01-03 23:50:00,2023-01-04 00:00:17,10.3,weather,2023-01-03
DLY_00249,RT_106,BUS_1069,INT_006,STOP_5,2023-01-01 18:06:00,2023-01-01 18:12:12,6.21,weather,2023-01-01
DLY_00250,RT_108,BUS_1089,INT_008,STOP_27,2023-01-03 05:48:00,2023-01-03 05:49:13,1.22,other,2023-01-03
DLY_00251,RT_103,BUS_1008,INT_002,STOP_21,2023-01-03 07:46:00,2023-01-03 07:53:45,7.75,other,2023-01-03
DLY_00252,RT_104,BUS_1005,INT_003,STOP_2,2023-01-04 14:07:00,2023-01-04 14:18:21,11.37,breakdown,2023-01-04
DLY_00253,RT_106,BUS_1039,INT_010,STOP_29,2023-01-01 17:26:00,2023-01-01 17:34:05,8.1,other,2023-01-01
DLY_00254,RT_108,BUS_1032,INT_008,STOP_27,2023-01-07 10:17:00,2023-01-07 10:17:26,0.44,traffic,2023-01-07
DLY_00255,RT_105,BUS_1045,INT_006,STOP_25,2023-01-03 10:11:00,2023-01-03 10:14:32,3.55,traffic,2023-01-03
DLY_00256,RT_105,BUS_1015,INT_009,STOP_28,2023-01-05 00:38:00,2023-01-05 00:46:48,8.8,weather,2023-01-05
DLY_00257,RT_108,BUS_1049,INT_005,STOP_14,2023-01-05 19:13:00,2023-01-05 19:15:52,2.88,weather,2023-01-05
DLY_00258,RT_108,BUS_1047,INT_007,STOP_6,2023-01-06 21:29:00,2023-01-06 21:35:19,6.33,weather,2023-01-06
DLY_00259,RT_107,BUS_1010,INT_007,STOP_26,2023-01-02 04:33:00,2023-01-02 04:40:19,7.32,other,2023-01-02
DLY_00260,RT_109,BUS_1037,INT_001,STOP_20,2023-01-03 07:16:00,2023-01-03 07:18:13,2.22,weather,2023-01-03
DLY_00261,RT_106,BUS_1084,INT_005,STOP_4,2023-01-02 03:51:00,2023-01-02 03:55:49,4.82,weather,2023-01-02
DLY_00262,RT_110,BUS_1091,INT_001,STOP_10,2023-01-06 07:45:00,2023-01-06 07:45:00,0.0,other,2023-01-06
DLY_00263,RT_106,BUS_1057,INT_007,STOP_6,2023-01-06 07:12:00,2023-01-06 07:13:55,1.93,traffic,2023-01-06
DLY_00264,RT_110,BUS_1055,INT_005,STOP_24,2023-01-05 06:16:00,2023-01-05 06:20:14,4.24,weather,2023-01-05
DLY_00265,RT_102,BUS_1085,INT_002,STOP_21,2023-01-01 21:39:00,2023-01-01 21:40:15,1.26,other,2023-01-01
DLY_00266,RT_103,BUS_1003,INT_003,STOP_12,2023-01-07 02:06:00,2023-01-07 02:15:53,9.9,breakdown,2023-01-07
DLY_00267,RT_108,BUS_1004,INT_009,STOP_28,2023-01-08 03:54:00,2023-01-08 03:54:42,0.71,breakdown,2023-01-08
DLY_00268,RT_106,BUS_1046,INT_004,STOP_3,2023-01-03 22:26:00,2023-01-03 22:29:40,3.68,other,2023-01-03
DLY_00269,RT_110,BUS_1019,INT_010,STOP_19,2023-01-01 14:50:00,2023-01-01 14:55:23,5.39,other,2023-01-01
DLY_00270,RT_108,BUS_1097,INT_003,STOP_12,2023-01-05 11:35:00,2023-01-05 11:44:19,9.32,traffic,2023-01-05
DLY_00271,RT_109,BUS_1046,INT_010,STOP_19,2023-01-02 19:35:00,2023-01-02 19:35:41,0.69,other,2023-01-02
DLY_00272,RT_104,BUS_1014,INT_002,STOP_11,2023-01-04 10:06:00,2023-01-04 10:14:29,8.49,traffic,2023-01-04
DLY_00273,RT_108,BUS_1066,INT_005,STOP_24,2023-01-03 08:48:00,2023-01-03 08:53:01,5.03,other,2023-01-03
DLY_00274,RT_102,BUS_1033,INT_001,STOP_30,2023-01-07 15:22:00,2023-01-07 15:24:03,2.06,weather,2023-01-07
DLY_00275,RT_104,BUS_1078,INT_004,STOP_23,2023-01-06 07:51:00,2023-01-06 07:57:23,6.39,weather,2023-01-06
DLY_00276,RT_104,BUS_1015,INT_004,STOP_23,2023-01-06 20:07:00,2023-01-06 20:12:35,5.6,breakdown,2023-01-06
DLY_00277,RT_108,BUS_1022,INT_009,STOP_28,2023-01-02 02:13:00,2023-01-02 02:16:11,3.2,other,2023-01-02
DLY_00278,RT_106,BUS_1090,INT_004,STOP_3,2023-01-04 21:16:00,2023-01-04 21:21:12,5.21,traffic,2023-01-04
DLY_00279,RT_105,BUS_1038,INT_009,STOP_18,2023-01-07 10:02:00,2023-01-07 10:05:50,3.84,breakdown,2023-01-07
DLY_00280,RT_106,BUS_1065,INT_004,STOP_23,2023-01-03 05:32:00,2023-01-03 05:37:20,5.34,breakdown,2023-01-03
DLY_00281,RT_103,BUS_1030,INT_005,STOP_4,2023-01-03 12:52:00,2023-01-03 12:58:59,6.99,other,2023-01-03
DLY_00282,RT_109,BUS_1073,INT_002,STOP_1,2023-01-05 08:32:00,2023-01-05 08:41:45,9.76,weather,2023-01-05
DLY_00283,RT_103,BUS_1078,INT_006,STOP_15,2023-01-07 12:38:00,2023-01-07 12:39:17,1.29,traffic,2023-01-07
DLY_00284,RT_107,BUS_1091,INT_004,STOP_3,2023-01-04 18:27:00,2023-01-04 18:38:23,11.4,other,2023-01-04
DLY_00285,RT_107,BUS_1073,INT_008,STOP_17,2023-01-05 22:10:00,2023-01-05 22:10:00,0.0,traffic,2023-01-05
DLY_00286,RT_102,BUS_1057,INT_006,STOP_5,2023-01-04 20:34:00,2023-01-04 20:38:32,4.54,other,2023-01-04
DLY_00287,RT_106,BUS_1016,INT_003,STOP_22,2023-01-07 03:16:00,2023-01-07 03:22:45,6.76,breakdown,2023-01-07
DLY_00288,RT_107,BUS_1064,INT_006,STOP_25,2023-01-02 17:14:00,2023-01-02 17:19:50,5.84,traffic,2023-01-02
DLY_00289,RT_109,BUS_1019,INT_008,STOP_27,2023-01-02 15:54:00,2023-01-02 15:57:07,3.13,weather,2023-01-02
DLY_00290,RT_106,BUS_1090,INT_007,STOP_6,2023-01-03 02:13:00,2023-01-03 02:17:22,4.38,breakdown,2023-01-03
DLY_00291,RT_105,BUS_1010,INT_003,STOP_12,2023-01-07 03:41:00,2023-01-07 03:44:31,3.52,weather,2023-01-07
DLY_00292,RT_105,BUS_1016,INT_008,STOP_7,2023-01-07 12:24:00,2023-01-07 12:27:13,3.23,weather,2023-01-07
DLY_00293,RT_102,BUS_1064,INT_001,STOP_20,2023-01-07 07:40:00,2023-01-07 07:47:32,7.55,breakdown,2023-01-07
DLY_00294,RT_103,BUS_1021,INT_010,STOP_19,2023-01-07 20:33:00,2023-01-07 20:39:04,6.07,weather,2023-01-07
DLY_00295,RT_101,BUS_1003,INT_008,STOP_27,2023-01-07 15:54:00,2023-01-07 15:56:55,2.92,traffic,2023-01-07
DLY_00296,RT_105,BUS_1083,INT_003,STOP_2,2023-01-07 19:29:00,2023-01-07 19:36:41,7.7,breakdown,2023-01-07
DLY_00297,RT_107,BUS_1079,INT_006,STOP_25,2023-01-07 18:13:00,2023-01-07 18:18:55,5.92,traffic,2023-01-07
DLY_00298,RT_105,BUS_1082,INT_007,STOP_16,2023-01-07 10:58:00,2023-01-07 11:05:26,7.44,weather,2023-01-07
DLY_00299,RT_107,BUS_1038,INT_007,STOP_16,2023-01-04 00:52:00,2023-01-04 00:58:53,6.89,other,2023-01-04
DLY_00300,RT_103,BUS_1056,INT_004,STOP_3,2023-01-01 22:21:00,2023-01-01 22:23:30,2.51,other,2023-01-01
DLY_00301,RT_104,BUS_1043,INT_007,STOP_16,2023-01-06 12:49:00,2023-01-06 12:52:19,3.32,breakdown,2023-01-06
DLY_00302,RT_106,BUS_1051,INT_002,STOP_11,2023-01-04 21:11:00,2023-01-04 21:18:14,7.24,breakdown,2023-01-04
DLY_00303,RT_109,BUS_1071,INT_006,STOP_25,2023-01-05 11:10:00,2023-01-05 11:16:49,6.83,traffic,2023-01-05
DLY_00304,RT_108,BUS_1015,INT_002,STOP_11,2023-01-04 00:00:00,2023-01-04 00:04:56,4.94,weather,2023-01-04
DLY_00305,RT_103,BUS_1012,INT_006,STOP_15,2023-01-04 01:41:00,2023-01-04 01:46:21,5.35,traffic,2023-01-04
DLY_00306,RT_110,BUS_1053,INT_001,STOP_10,2023-01-05 14:53:00,2023-01-05 15:01:49,8.83,breakdown,2023-01-05
DLY_00307,RT_106,BUS_1073,INT_009,STOP_28,2023-01-03 01:36:00,2023-01-03 01:39:13,3.23,weather,2023-01-03
DLY_00308,RT_108,BUS_1065,INT_008,STOP_7,2023-01-03 01:30:00,2023-01-03 01:36:38,6.64,other,2023-01-03
DLY_00309,RT_108,BUS_1002,INT_007,STOP_16,2023-01-04 18:15:00,2023-01-04 18:19:23,4.39,traffic,2023-01-04
DLY_00310,RT_108,BUS_1030,INT_004,STOP_13,2023-01-07 00:01:00,2023-01-07 00:05:20,4.35,breakdown,2023-01-07
DLY_00311,RT_101,BUS_1006,INT_010,STOP_19,2023-01-05 06:21:00,2023-01-05 06:29:17,8.3,weather,2023-01-05
DLY_00312,RT_108,BUS_1036,INT_007,STOP_16,2023-01-08 01:09:00,2023-01-08 01:16:28,7.48,traffic,2023-01-08
DLY_00313,RT_107,BUS_1017,INT_009,STOP_28,2023-01-02 11:21:00,2023-01-02 11:28:26,7.44,weather,2023-01-02
DLY_00314,RT_107,BUS_1046,INT_005,STOP_24,2023-01-05 09:52:00,2023-01-05 10:00:54,8.92,traffic,2023-01-05
DLY_00315,RT_110,BUS_1071,INT_004,STOP_13,2023-01-01 19:58:00,2023-01-01 20:03:03,5.06,breakdown,2023-01-01
DLY_00316,RT_105,BUS_1009,INT_003,STOP_12,2023-01-07 13:04:00,2023-01-07 13:11:02,7.05,other,2023-01-07
DLY_00317,RT_109,BUS_1035,INT_008,STOP_17,2023-01-06 08:58:00,2023-01-06 09:02:04,4.07,traffic,2023-01-06
DLY_00318,RT_107,BUS_1047,INT_006,STOP_5,2023-01-02 08:24:00,2023-01-02 08:29:58,5.97,weather,2023-01-02
DLY_00319,RT_103,BUS_1025,INT_009,STOP_18,2023-01-05 09:50:00,2023-01-05 09:54:36,4.61,other,2023-01-05
DLY_00320,RT_101,BUS_1004,INT_008,STOP_17,2023-01-01 16:59:00,2023-01-01 17:04:17,5.29,breakdown,2023-01-01
DLY_00321,RT_108,BUS_1066,INT_004,STOP_23,2023-01-05 00:56:00,2023-01-05 01:02:47,6.79,other,2023-01-05
DLY_00322,RT_109,BUS_1017,INT_006,STOP_5,2023-01-08 03:32:00,2023-01-08 03:34:32,2.55,weather,2023-01-08
DLY_00323,RT_103,BUS_1050,INT_001,STOP_30,2023-01-04 20:58:00,2023-01-04 21:09:16,11.28,weather,2023-01-04
DLY_00324,RT_109,BUS_1065,INT_010,STOP_19,2023-01-05 01:51:00,2023-01-05 01:52:58,1.98,other,2023-01-05
DLY_00325,RT_105,BUS_1060,INT_004,STOP_23,2023-01-07 15:42:00,2023-01-07 15:43:21,1.36,traffic,2023-01-07
DLY_00326,RT_102,BUS_1053,INT_003,STOP_12,2023-01-05 00:27:00,2023-01-05 00:35:28,8.47,weather,2023-01-05
DLY_00327,RT_110,BUS_1060,INT_007,STOP_26,2023-01-01 13:16:00,2023-01-01 13:23:22,7.37,weather,2023-01-01
DLY_00328,RT_110,BUS_1029,INT_002,STOP_21,2023-01-07 19:57:00,2023-01-07 20:03:52,6.87,traffic,2023-01-07
DLY_00329,RT_103,BUS_1067,INT_010,STOP_19,2023-01-06 17:11:00,2023-01-06 17:17:53,6.89,other,2023-01-06
DLY_00330,RT_101,BUS_1073,INT_006,STOP_5,2023-01-04 00:08:00,2023-01-04 00:12:57,4.96,traffic,2023-01-04
DLY_00331,RT_108,BUS_1040,INT_008,STOP_7,2023-01-01 11:10:00,2023-01-01 11:12:18,2.31,other,2023-01-01
DLY_00332,RT_104,BUS_1052,INT_006,STOP_5,2023-01-05 22:45:00,2023-01-05 22:50:13,5.23,other,2023-01-05
DLY_00333,RT_103,BUS_1066,INT_009,STOP_28,2023-01-01 23:00:00,2023-01-01 23:02:58,2.97,breakdown,2023-01-01
DLY_00334,RT_108,BUS_1067,INT_009,STOP_18,2023-01-04 22:45:00,2023-01-04 22:52:55,7.93,other,2023-01-04
DLY_00335,RT_108,BUS_1068,INT_002,STOP_11,2023-01-03 05:17:00,2023-01-03 05:21:33,4.56,weather,2023-01-03
DLY_00336,RT_105,BUS_1078,INT_009,STOP_18,2023-01-05 06:44:00,2023-01-05 06:46:31,2.52,other,2023-01-05
DLY_00337,RT_105,BUS_1071,INT_008,STOP_7,2023-01-04 01:18:00,2023-01-04 01:22:02,4.04,weather,2023-01-04
DLY_00338,RT_105,BUS_1090,INT_009,STOP_8,2023-01-04 15:16:00,2023-01-04 15:22:14,6.24,breakdown,2023-01-04
DLY_00339,RT_106,BUS_1061,INT_004,STOP_23,2023-01-06 19:31:00,2023-01-06 19:34:18,3.31,weather,2023-01-06
DLY_00340,RT_105,BUS_1015,INT_009,STOP_18,2023-01-04 08:40:00,2023-01-04 08:42:32,2.53,other,2023-01-04
DLY_00341,RT_106,BUS_1098,INT_010,STOP_29,2023-01-05 17:44:00,2023-01-05 17:49:43,5.73,breakdown,2023-01-05
DLY_00342,RT_105,BUS_1091,INT_001,STOP_10,2023-01-01 17:29:00,2023-01-01 17:34:44,5.73,traffic,2023-01-01
DLY_00343,RT_105,BUS_1095,INT_003,STOP_12,2023-01-06 06:47:00,2023-01-06 06:50:28,3.48,other,2023-01-06
DLY_00344,RT_109,BUS_1034,INT_008,STOP_7,2023-01-03 13:10:00,2023-01-03 13:13:35,3.59,weather,2023-01-03
DLY_00345,RT_110,BUS_1094,INT_006,STOP_5,2023-01-02 11:49:00,2023-01-02 11:54:41,5.7,breakdown,2023-01-02
DLY_00346,RT_109,BUS_1028,INT_009,STOP_8,2023-01-01 19:51:00,2023-01-01 19:51:39,0.66,breakdown,2023-01-01
DLY_00347,RT_107,BUS_1042,INT_003,STOP_2,2023-01-02 09:21:00,2023-01-02 09:21:46,0.78,other,2023-01-02
DLY_00348,RT_101,BUS_1070,INT_005,STOP_4,2023-01-02 19:32:00,2023-01-02 19:34:50,2.84,breakdown,2023-01-02
DLY_00349,RT_108,BUS_1083,INT_005,STOP_14,2023-01-06 15:53:00,2023-01-06 15:57:21,4.36,breakdown,2023-01-06
DLY_00350,RT_106,BUS_1036,INT_006,STOP_25,2023-01-04 12:26:00,2023-01-04 12:31:55,5.93,traffic,2023-01-04
DLY_00351,RT_110,BUS_1029,INT_001,STOP_30,2023-01-02 06:25:00,2023-01-02 06:34:25,9.43,traffic,2023-01-02
DLY_00352,RT_107,BUS_1022,INT_001,STOP_30,2023-01-03 05:48:00,2023-01-03 05:55:34,7.57,traffic,2023-01-03
DLY_00353,RT_108,BUS_1023,INT_008,STOP_27,2023-01-05 18:24:00,2023-01-05 18:28:31,4.52,weather,2023-01-05
DLY_00354,RT_101,BUS_1038,INT_010,STOP_29,2023-01-01 16:13:00,2023-01-01 16:17:56,4.94,traffic,2023-01-01
DLY_00355,RT_105,BUS_1058,INT_001,STOP_30,2023-01-05 01:29:00,2023-01-05 01:30:59,1.99,other,2023-01-05
DLY_00356,RT_109,BUS_1059,INT_010,STOP_29,2023-01-02 18:38:00,2023-01-02 18:42:56,4.94,weather,2023-01-02
DLY_00357,RT_106,BUS_1020,INT_008,STOP_7,2023-01-02 12:45:00,2023-01-02 12:49:08,4.13,other,2023-01-02
DLY_00358,RT_103,BUS_1001,INT_002,STOP_21,2023-01-04 04:15:00,2023-01-04 04:20:58,5.97,weather,2023-01-04
DLY_00359,RT_110,BUS_1086,INT_007,STOP_26,2023-01-04 14:33:00,2023-01-04 14:35:31,2.52,breakdown,2023-01-04
DLY_00360,RT_107,BUS_1065,INT_007,STOP_6,2023-01-05 20:43:00,2023-01-05 20:49:33,6.56,weather,2023-01-05
DLY_00361,RT_102,BUS_1023,INT_004,STOP_3,2023-01-05 19:27:00,2023-01-05 19:36:35,9.6,breakdown,2023-01-05
DLY_00362,RT_104,BUS_1000,INT_007,STOP_16,2023-01-04 22:21:00,2023-01-04 22:25:40,4.67,weather,2023-01-04
DLY_00363,RT_108,BUS_1096,INT_004,STOP_13,2023-01-03 22:18:00,2023-01-03 22:24:12,6.21,weather,2023-01-03
DLY_00364,RT_110,BUS_1092,INT_002,STOP_11,2023-01-04 16:27:00,2023-01-04 16:34:04,7.07,traffic,2023-01-04
DLY_00365,RT_104,BUS_1007,INT_010,STOP_9,2023-01-05 08:10:00,2023-01-05 08:13:47,3.8,traffic,2023-01-05
DLY_00366,RT_103,BUS_1051,INT_006,STOP_15,2023-01-04 17:46:00,2023-01-04 17:51:40,5.67,weather,2023-01-04
DLY_00367,RT_105,BUS_1047,INT_004,STOP_23,2023-01-02 14:03:00,2023-01-02 14:08:02,5.04,breakdown,2023-01-02
DLY_00368,RT_108,BUS_1019,INT_009,STOP_8,2023-01-02 18:28:00,2023-01-02 18:33:17,5.29,other,2023-01-02
DLY_00369,RT_106,BUS_1053,INT_005,STOP_24,2023-01-08 03:24:00,2023-01-08 03:26:40,2.68,other,2023-01-08
DLY_00370,RT_104,BUS_1097,INT_006,STOP_25,2023-01-07 08:46:00,2023-01-07 08:51:04,5.07,breakdown,2023-01-07
DLY_00371,RT_102,BUS_1067,INT_003,STOP_22,2023-01-08 00:41:00,2023-01-08 00:47:29,6.49,other,2023-01-08
DLY_00372,RT_102,BUS_1072,INT_008,STOP_17,2023-01-05 08:47:00,2023-01-05 08:56:21,9.35,traffic,2023-01-05
DLY_00373,RT_109,BUS_1025,INT_003,STOP_2,2023-01-07 11:32:00,2023-01-07 11:39:52,7.88,breakdown,2023-01-07
DLY_00374,RT_109,BUS_1056,INT_007,STOP_6,2023-01-04 23:35:00,2023-01-04 23:46:27,11.46,traffic,2023-01-04
DLY_00375,RT_110,BUS_1062,INT_003,STOP_22,2023-01-03 14:05:00,2023-01-03 14:07:41,2.7,traffic,2023-01-03
DLY_00376,RT_108,BUS_1007,INT_010,STOP_29,2023-01-07 01:21:00,2023-01-07 01:28:37,7.62,other,2023-01-07
DLY_00377,RT_107,BUS_1058,INT_006,STOP_5,2023-01-07 02:09:00,2023-01-07 02:14:33,5.55,traffic,2023-01-07
DLY_00378,RT_105,BUS_1092,INT_009,STOP_18,2023-01-06 12:15:00,2023-01-06 12:26:34,11.57,traffic,2023-01-06
DLY_00379,RT_101,BUS_1095,INT_004,STOP_13,2023-01-04 03:29:00,2023-01-04 03:31:34,2.58,breakdown,2023-01-04
DLY_00380,RT_101,BUS_1054,INT_010,STOP_19,2023-01-02 01:56:00,2023-01-02 01:58:28,2.48,weather,2023-01-02
DLY_00381,RT_109,BUS_1007,INT_004,STOP_23,2023-01-01 23:24:00,2023-01-01 23:27:12,3.2,traffic,2023-01-01
DLY_00382,RT_101,BUS_1036,INT_001,STOP_30,2023-01-06 14:54:00,2023-01-06 14:54:00,0.0,other,2023-01-06
DLY_00383,RT_107,BUS_1047,INT_007,STOP_6,2023-01-02 18:58:00,2023-01-02 19:01:25,3.42,other,2023-01-02
DLY_00384,RT_107,BUS_1010,INT_006,STOP_15,2023-01-05 13:04:00,2023-01-05 13:06:43,2.72,breakdown,2023-01-05
DLY_00385,RT_102,BUS_1022,INT_002,STOP_21,2023-01-05 04:57:00,2023-01-05 05:02:27,5.45,other,2023-01-05
DLY_00386,RT_104,BUS_1000,INT_008,STOP_17,2023-01-02 16:46:00,2023-01-02 16:52:01,6.03,traffic,2023-01-02
DLY_00387,RT_109,BUS_1054,INT_001,STOP_10,2023-01-06 12:25:00,2023-01-06 12:35:37,10.63,other,2023-01-06
DLY_00388,RT_104,BUS_1058,INT_008,STOP_27,2023-01-03 20:42:00,2023-01-03 20:49:51,7.85,weather,2023-01-03
DLY_00389,RT_104,BUS_1092,INT_006,STOP_5,2023-01-04 09:16:00,2023-01-04 09:19:16,3.27,traffic,2023-01-04
DLY_00390,RT_110,BUS_1098,INT_003,STOP_2,2023-01-06 00:28:00,2023-01-06 00:30:18,2.3,traffic,2023-01-06
DLY_00391,RT_102,BUS_1012,INT_009,STOP_8,2023-01-03 14:16:00,2023-01-03 14:22:28,6.48,traffic,2023-01-03
DLY_00392,RT_101,BUS_1031,INT_006,STOP_15,2023-01-08 01:14:00,2023-01-08 01:15:02,1.04,traffic,2023-01-08
DLY_00393,RT_104,BUS_1069,INT_004,STOP_13,2023-01-06 05:51:00,2023-01-06 06:01:29,10.49,breakdown,2023-01-06
